order_item_id,order_id,product_id,quantity,unit_price,subtotal
2479,830,363,5,356.07,1780.35
2480,830,254,4,151.15,604.6
2481,831,443,5,13.09,65.45
2482,831,441,2,487.35,974.7
2483,831,32,3,80.51,241.53
2484,831,227,5,291.96,1459.8
2485,831,95,2,352.98,705.96
2486,832,97,2,425.82,851.64
2487,833,84,5,155.39,776.95
2488,833,203,4,258.26,1033.04
2489,834,112,3,370.37,1111.11
2490,834,219,5,13.42,67.1
2491,834,129,3,147.91,443.73
2492,835,34,1,252.02,252.02
2493,835,32,1,313.72,313.72
2494,836,41,4,15.88,63.52
2495,836,346,1,166.02,166.02
2496,836,392,3,352.06,1056.18
2497,836,461,5,342.32,1711.6
2498,837,292,3,366.3,1098.9
2499,838,231,4,191.52,766.08
2500,838,184,3,384.07,1152.21
2501,838,381,3,277.5,832.5
2502,839,117,2,30.92,61.84
2503,839,301,3,210.77,632.31
2504,840,167,4,237.18,948.72
2505,840,473,4,231.57,926.28
2506,840,408,2,371.55,743.1
2507,840,434,4,215.6,862.4
2508,841,448,2,396.25,792.5
2509,842,446,3,16.84,50.52
2510,842,324,2,84.01,168.02
2511,842,77,2,116.33,232.66
2512,842,205,1,201.73,201.73
2513,843,139,2,20.62,41.24
2514,843,173,4,87.58,350.32
2515,844,143,4,222.1,888.4
2516,844,117,2,248.8,497.6
2517,844,98,1,183.15,183.15
2518,844,250,1,42.78,42.78
2519,844,311,3,355.95,1067.85
2520,845,149,4,403.77,1615.08
2521,845,73,4,250.35,1001.4
2522,845,121,3,319.44,958.32
2523,845,266,3,318.92,956.76
2524,845,483,5,220.21,1101.05
2525,846,307,2,269.52,539.04
2526,847,372,2,191.09,382.18
2527,847,192,4,40.93,163.72
2528,847,414,4,191.3,765.2
2529,848,108,3,347.26,1041.78
2530,848,484,3,320.6,961.8
2531,849,403,5,398.97,1994.85
2532,849,144,2,451.91,903.82
2533,849,285,3,392.98,1178.94
2534,849,175,5,485.86,2429.3
2535,850,363,5,126.14,630.7
2536,850,304,2,249.41,498.82
2537,851,456,1,198.23,198.23
2538,851,10,2,315.57,631.14
2539,851,161,1,269.33,269.33
2540,851,262,4,305.27,1221.08
2541,852,35,2,397.73,795.46
2542,852,231,3,358.83,1076.49
2543,852,200,3,425.41,1276.23
2544,853,243,2,119.43,238.86
2545,854,168,3,414.17,1242.51
2546,855,288,3,247.5,742.5
2547,855,75,3,306.34,919.02
2548,855,402,5,108.03,540.15
2549,855,140,2,479.29,958.58
2550,856,310,2,266.52,533.04
2551,856,62,5,148.4,742.0
2552,856,152,4,217.27,869.08
2553,856,376,1,156.11,156.11
2554,856,32,2,80.59,161.18
2555,857,15,4,48.57,194.28
2556,858,398,4,282.08,1128.32
2557,858,466,5,227.63,1138.15
2558,858,76,3,62.79,188.37
2559,858,229,3,233.41,700.23
2560,859,362,4,149.53,598.12
2561,859,311,5,72.98,364.9
2562,860,64,1,435.19,435.19
2563,861,245,4,279.56,1118.24
2564,861,189,4,326.7,1306.8
2565,861,73,4,97.22,388.88
2566,861,162,5,419.68,2098.4
2567,861,426,1,325.37,325.37
2568,862,290,1,442.8,442.8
2569,862,388,1,364.16,364.16
2570,862,292,2,253.37,506.74
2571,863,72,2,60.1,120.2
2572,864,482,2,55.01,110.02
2573,864,366,3,486.44,1459.32
2574,865,42,1,251.3,251.3
2575,865,212,5,40.45,202.25
2576,865,176,4,324.49,1297.96
2577,866,356,1,409.04,409.04
2578,866,80,4,87.94,351.76
2579,866,281,3,121.42,364.26
2580,866,422,1,325.93,325.93
2581,867,13,2,244.56,489.12
2582,867,27,1,117.31,117.31
2583,867,330,2,475.48,950.96
2584,867,432,2,255.29,510.58
2585,867,358,3,199.89,599.67
2586,868,10,4,21.52,86.08
2587,868,262,4,279.52,1118.08
2588,868,392,1,108.06,108.06
2589,868,149,1,112.33,112.33
2590,869,252,5,442.01,2210.05
2591,869,4,5,450.3,2251.5
2592,869,179,2,204.62,409.24
2593,869,360,2,272.75,545.5
2594,869,42,5,147.89,739.45
2595,870,192,2,379.54,759.08
2596,870,262,3,173.9,521.7
2597,870,199,3,449.98,1349.94
2598,870,82,4,68.39,273.56
2599,870,428,3,231.31,693.93
2600,871,309,5,387.31,1936.55
2601,871,496,2,100.57,201.14
2602,871,334,1,199.85,199.85
2603,871,344,1,373.98,373.98
2604,872,103,5,370.49,1852.45
2605,872,389,3,418.14,1254.42
2606,873,454,3,186.86,560.58
2607,873,304,1,327.44,327.44
2608,874,291,3,116.23,348.69
2609,874,456,1,161.85,161.85
2610,875,425,3,111.11,333.33
2611,875,93,4,362.78,1451.12
2612,876,201,4,245.29,981.16
2613,876,309,5,149.82,749.1
2614,876,386,2,48.06,96.12
2615,876,85,1,443.36,443.36
2616,877,318,1,430.01,430.01
2617,878,477,4,196.9,787.6
2618,878,1,5,480.99,2404.95
2619,878,156,1,36.23,36.23
2620,879,331,4,373.5,1494.0
2621,879,98,3,47.29,141.87
2622,880,335,1,450.28,450.28
2623,880,12,3,79.5,238.5
2624,880,153,4,465.76,1863.04
2625,880,395,2,68.96,137.92
2626,881,451,4,95.54,382.16
2627,882,45,2,233.07,466.14
2628,883,356,5,245.07,1225.35
2629,883,286,2,115.58,231.16
2630,883,140,4,342.23,1368.92
2631,883,139,1,28.21,28.21
2632,883,12,4,416.92,1667.68
2633,884,90,1,331.74,331.74
2634,884,499,3,357.85,1073.55
2635,884,7,4,109.32,437.28
2636,884,296,3,21.96,65.88
2637,885,494,2,347.94,695.88
2638,885,447,1,497.96,497.96
2639,885,97,1,438.03,438.03
2640,886,287,2,360.63,721.26
2641,886,488,1,150.39,150.39
2642,886,360,1,303.04,303.04
2643,886,251,4,412.15,1648.6
2644,887,84,5,274.98,1374.9
2645,887,192,3,370.25,1110.75
2646,887,338,3,209.43,628.29
2647,887,462,5,206.87,1034.35
2648,887,191,4,491.92,1967.68
2649,888,76,4,341.1,1364.4
2650,888,417,4,186.56,746.24
2651,888,345,4,52.36,209.44
2652,889,454,3,326.28,978.84
2653,889,71,4,379.31,1517.24
2654,889,171,2,445.97,891.94
2655,890,260,2,303.41,606.82
2656,890,471,5,320.02,1600.1
2657,890,441,2,427.04,854.08
2658,891,72,4,50.05,200.2
2659,891,418,4,441.55,1766.2
2660,891,406,5,276.56,1382.8
2661,891,106,5,60.87,304.35
2662,891,423,1,134.81,134.81
2663,892,341,3,249.7,749.1
2664,892,483,3,368.61,1105.83
2665,892,85,3,278.74,836.22
2666,892,379,4,266.33,1065.32
2667,892,117,4,117.34,469.36
2668,893,384,1,120.65,120.65
2669,893,209,4,86.29,345.16
2670,893,353,2,360.94,721.88
2671,894,410,1,350.52,350.52
2672,894,56,3,128.5,385.5
2673,894,254,4,158.4,633.6
2674,894,74,2,275.56,551.12
2675,894,469,1,476.26,476.26
2676,895,13,1,154.93,154.93
2677,895,9,2,101.0,202.0
2678,896,35,3,231.77,695.31
2679,897,217,3,334.18,1002.54
2680,898,358,5,157.11,785.55
2681,899,192,5,298.95,1494.75
2682,899,107,4,321.26,1285.04
2683,899,156,5,30.52,152.6
2684,899,220,4,488.74,1954.96
2685,900,164,4,431.98,1727.92
2686,900,180,4,378.93,1515.72
2687,900,16,1,217.12,217.12
2688,900,131,5,313.91,1569.55
2689,901,486,4,497.37,1989.48
2690,901,498,4,28.95,115.8
2691,901,351,4,381.93,1527.72
2692,902,244,3,276.43,829.29
2693,903,126,1,232.8,232.8
2694,904,124,1,168.21,168.21
2695,904,310,5,390.81,1954.05
2696,904,241,4,116.11,464.44
2697,905,49,5,432.73,2163.65
2698,905,6,1,468.41,468.41
2699,905,351,4,43.86,175.44
2700,905,66,2,236.96,473.92
2701,906,199,1,134.07,134.07
2702,906,411,1,352.13,352.13
2703,906,474,4,95.22,380.88
2704,906,275,4,153.76,615.04
2705,906,335,2,29.51,59.02
2706,907,170,1,107.57,107.57
2707,907,219,4,132.03,528.12
2708,907,57,4,390.11,1560.44
2709,907,352,2,388.51,777.02
2710,907,80,1,158.12,158.12
2711,908,175,5,424.31,2121.55
2712,908,444,2,359.78,719.56
2713,909,52,2,78.21,156.42
2714,910,289,4,20.06,80.24
2715,910,13,5,449.87,2249.35
2716,910,225,3,321.07,963.21
2717,910,255,1,215.13,215.13
2718,910,188,1,146.66,146.66
2719,911,360,3,440.11,1320.33
2720,911,217,3,242.57,727.71
2721,911,35,5,460.44,2302.2
2722,911,34,2,69.3,138.6
2723,911,45,2,52.32,104.64
2724,912,341,4,333.33,1333.32
2725,912,101,5,192.93,964.65
2726,913,245,2,295.24,590.48
2727,913,35,1,284.24,284.24
2728,913,498,2,109.2,218.4
2729,914,69,4,15.48,61.92
2730,914,383,1,260.0,260.0
2731,914,360,1,65.25,65.25
2732,915,300,3,441.39,1324.17
2733,915,272,2,166.57,333.14
2734,915,5,2,431.69,863.38
2735,916,97,4,244.35,977.4
2736,916,340,2,58.53,117.06
2737,917,284,1,81.6,81.6
2738,917,325,2,430.34,860.68
2739,917,322,2,431.98,863.96
2740,917,278,1,244.07,244.07
2741,918,290,2,131.06,262.12
2742,919,430,2,415.71,831.42
2743,919,321,4,39.24,156.96
2744,919,186,4,31.03,124.12
2745,919,481,3,392.51,1177.53
2746,920,99,3,201.48,604.44
2747,921,429,2,244.89,489.78
2748,921,444,5,445.48,2227.4
2749,921,116,2,128.26,256.52
2750,921,384,5,150.94,754.7
2751,921,465,1,222.04,222.04
2752,922,214,1,285.23,285.23
2753,923,396,1,191.07,191.07
2754,923,329,4,147.61,590.44
2755,924,156,5,170.27,851.35
2756,924,429,3,429.14,1287.42
2757,924,275,4,260.61,1042.44
2758,925,388,5,350.67,1753.35
2759,925,447,5,303.68,1518.4
2760,925,430,5,77.26,386.3
2761,925,353,3,54.58,163.74
2762,926,500,5,319.37,1596.85
2763,926,176,3,318.27,954.81
2764,926,273,3,438.63,1315.89
2765,926,265,5,261.62,1308.1
2766,927,475,2,287.35,574.7
2767,927,464,3,486.45,1459.35
2768,927,166,2,414.61,829.22
2769,928,347,4,338.15,1352.6
2770,928,211,2,386.47,772.94
2771,928,143,2,403.1,806.2
2772,928,136,3,103.08,309.24
2773,928,307,3,359.18,1077.54
2774,929,165,5,94.97,474.85
2775,929,105,3,322.91,968.73
2776,929,409,2,303.08,606.16
2777,929,237,3,99.71,299.13
2778,929,298,4,193.75,775.0
2779,930,248,5,234.95,1174.75
2780,930,368,3,81.71,245.13
2781,930,139,5,45.3,226.5
2782,930,478,1,483.59,483.59
2783,931,202,3,464.62,1393.86
2784,931,2,4,468.03,1872.12
2785,931,35,5,295.96,1479.8
2786,931,97,3,260.45,781.35
2787,931,416,4,107.6,430.4
2788,932,219,4,301.68,1206.72
2789,933,224,2,98.74,197.48
2790,933,199,3,382.46,1147.38
2791,933,161,1,30.11,30.11
2792,933,62,1,145.9,145.9
2793,934,275,4,110.4,441.6
2794,934,138,5,39.34,196.7
2795,934,66,1,175.43,175.43
2796,934,402,5,362.59,1812.95
2797,934,50,3,220.6,661.8
2798,935,113,5,289.6,1448.0
2799,935,317,3,464.65,1393.95
2800,936,431,1,281.32,281.32
2801,936,122,3,383.55,1150.65
2802,936,78,2,404.8,809.6
2803,937,105,2,54.68,109.36
2804,937,278,5,489.55,2447.75
2805,937,316,3,406.68,1220.04
2806,937,9,1,56.88,56.88
2807,938,114,2,447.02,894.04
2808,938,124,2,146.94,293.88
2809,938,236,1,127.0,127.0
2810,938,313,3,223.24,669.72
2811,939,435,1,425.17,425.17
2812,939,198,4,359.09,1436.36
2813,939,229,4,83.69,334.76
2814,939,110,4,426.79,1707.16
2815,939,119,4,21.28,85.12
2816,940,106,4,223.96,895.84
2817,940,452,5,177.72,888.6
2818,940,345,1,254.53,254.53
2819,941,199,3,80.81,242.43
2820,941,430,1,304.47,304.47
2821,941,227,4,92.51,370.04
2822,941,311,4,111.49,445.96
2823,941,106,3,183.1,549.3
2824,942,128,2,195.93,391.86
2825,942,367,4,480.72,1922.88
2826,942,149,5,129.6,648.0
2827,943,232,1,200.55,200.55
2828,944,185,4,223.78,895.12
2829,944,196,4,455.5,1822.0
2830,944,11,1,224.31,224.31
2831,945,118,3,244.48,733.44
2832,945,138,2,117.38,234.76
2833,945,188,5,326.05,1630.25
2834,946,272,4,188.64,754.56
2835,946,415,2,54.09,108.18
2836,946,101,2,55.26,110.52
2837,946,434,5,34.53,172.65
2838,946,19,1,267.37,267.37
2839,947,232,2,430.67,861.34
2840,947,77,3,436.79,1310.37
2841,947,151,2,122.25,244.5
2842,948,86,2,437.19,874.38
2843,948,267,5,35.55,177.75
2844,948,35,2,151.24,302.48
2845,949,483,2,18.42,36.84
2846,949,217,2,305.29,610.58
2847,949,459,1,43.02,43.02
2848,949,86,1,141.83,141.83
2849,950,274,4,281.18,1124.72
2850,950,64,3,364.37,1093.11
2851,951,274,2,130.37,260.74
2852,951,478,1,169.48,169.48
2853,952,393,5,408.52,2042.6
2854,952,140,5,257.21,1286.05
2855,953,202,2,91.83,183.66
2856,954,80,5,418.8,2094.0
2857,954,434,5,393.75,1968.75
2858,954,68,4,130.44,521.76
2859,954,124,2,358.0,716.0
2860,955,83,5,379.71,1898.55
2861,955,328,1,491.6,491.6
2862,956,1,4,269.16,1076.64
2863,956,148,4,341.99,1367.96
2864,957,282,5,238.64,1193.2
2865,957,278,5,183.43,917.15
2866,957,372,5,292.96,1464.8
2867,957,207,4,378.3,1513.2
2868,958,480,4,71.86,287.44
2869,958,209,1,111.38,111.38
2870,958,86,5,497.41,2487.05
2871,958,258,3,66.61,199.83
2872,958,440,4,197.46,789.84
2873,959,192,4,107.36,429.44
2874,959,13,1,115.63,115.63
2875,959,162,2,230.47,460.94
2876,960,405,3,204.22,612.66
2877,960,389,2,18.03,36.06
2878,960,384,2,452.8,905.6
2879,960,72,3,248.52,745.56
2880,960,333,4,359.32,1437.28
2881,961,452,2,213.74,427.48
2882,961,105,1,130.23,130.23
2883,961,238,2,449.55,899.1
2884,962,152,3,36.03,108.09
2885,963,466,4,48.28,193.12
2886,963,198,3,183.84,551.52
2887,963,455,5,280.29,1401.45
2888,963,335,1,467.65,467.65
2889,964,35,3,461.77,1385.31
2890,964,181,2,15.42,30.84
2891,964,170,1,81.51,81.51
2892,964,100,5,142.11,710.55
2893,965,261,2,319.03,638.06
2894,966,13,3,401.27,1203.81
2895,966,230,4,179.99,719.96
2896,966,207,3,149.61,448.83
2897,967,411,5,296.95,1484.75
2898,968,389,5,27.72,138.6
2899,968,250,5,367.05,1835.25
2900,968,222,5,257.91,1289.55
2901,968,391,2,467.14,934.28
2902,969,170,3,80.54,241.62
2903,969,339,2,55.66,111.32
2904,969,366,4,145.12,580.48
2905,969,226,2,30.53,61.06
2906,970,7,2,215.0,430.0
2907,970,489,2,214.62,429.24
2908,970,69,2,219.19,438.38
2909,971,131,2,430.83,861.66
2910,971,470,3,366.35,1099.05
2911,971,108,1,117.36,117.36
2912,971,1,2,463.16,926.32
2913,971,34,4,65.98,263.92
2914,972,416,3,426.79,1280.37
2915,972,461,3,292.75,878.25
2916,972,176,5,445.69,2228.45
2917,972,316,3,319.45,958.35
2918,973,270,5,264.82,1324.1
2919,973,80,3,405.03,1215.09
2920,973,342,2,120.84,241.68
2921,974,223,4,143.37,573.48
2922,975,154,1,476.53,476.53
2923,975,256,3,402.82,1208.46
2924,975,499,3,62.18,186.54
2925,975,371,2,281.96,563.92
2926,975,208,2,441.57,883.14
2927,976,238,2,463.77,927.54
2928,976,464,5,257.86,1289.3
2929,977,381,3,156.55,469.65
2930,977,205,2,89.6,179.2
2931,977,215,4,474.76,1899.04
2932,977,291,1,389.73,389.73
2933,978,224,4,409.38,1637.52
2934,979,213,1,173.56,173.56
2935,979,243,3,67.93,203.79
2936,980,250,4,464.64,1858.56
2937,980,451,4,298.33,1193.32
2938,981,221,2,309.18,618.36
2939,981,435,2,174.69,349.38
2940,981,121,5,170.3,851.5
2941,981,147,4,428.07,1712.28
2942,982,43,1,400.14,400.14
2943,983,77,5,219.99,1099.95
2944,984,479,2,496.0,992.0
2945,985,242,2,26.02,52.04
2946,986,432,3,336.37,1009.11
2947,986,188,1,29.81,29.81
2948,986,348,3,171.77,515.31
2949,987,299,1,494.21,494.21
2950,988,1,2,449.56,899.12
2951,988,421,4,62.69,250.76
2952,988,473,5,152.8,764.0
2953,988,99,5,45.12,225.6
2954,988,405,5,149.38,746.9
2955,989,237,5,427.67,2138.35
2956,990,330,5,57.1,285.5
2957,990,398,5,119.66,598.3
2958,991,17,3,335.85,1007.55
2959,991,202,4,407.03,1628.12
2960,991,437,3,476.34,1429.02
2961,992,151,4,214.81,859.24
2962,992,335,2,399.19,798.38
2963,992,362,3,336.47,1009.41
2964,993,124,2,354.58,709.16
2965,993,237,1,48.93,48.93
2966,994,449,2,83.17,166.34
2967,994,61,1,148.41,148.41
2968,994,76,3,346.99,1040.97
2969,994,56,5,127.23,636.15
2970,994,230,4,223.31,893.24
2971,995,477,5,367.4,1837.0
2972,996,480,4,331.53,1326.12
2973,996,364,3,86.7,260.1
2974,996,108,2,179.09,358.18
2975,997,17,3,200.88,602.64
2976,998,238,3,230.31,690.93
2977,998,338,3,375.19,1125.57
2978,998,495,4,332.62,1330.48
2979,998,204,5,435.39,2176.95
2980,999,4,2,477.6,955.2
2981,999,446,4,55.68,222.72
2982,1000,76,2,127.61,255.22
2983,1000,22,5,252.73,1263.65
2984,1000,453,3,454.58,1363.74
2985,1001,214,1,319.45,319.45
2986,1001,20,3,402.1,1206.3
2987,1002,173,4,388.07,1552.28
2988,1002,2,5,108.84,544.2
2989,1002,54,2,172.93,345.86
2990,1003,141,5,310.11,1550.55
2991,1003,272,5,106.36,531.8
2992,1003,201,1,232.93,232.93
2993,1003,456,5,278.09,1390.45
2994,1003,271,5,498.43,2492.15
2995,1004,23,4,298.77,1195.08
2996,1004,146,1,242.51,242.51
2997,1004,171,4,465.23,1860.92
2998,1004,10,5,290.23,1451.15
2999,1005,428,4,139.7,558.8
3000,1005,303,1,410.2,410.2
3001,1005,115,5,134.53,672.65
3002,1006,3,1,118.68,118.68
3003,1006,272,4,127.1,508.4
3004,1006,118,1,220.71,220.71
3005,1007,411,3,272.28,816.84
3006,1008,482,3,386.76,1160.28
3007,1008,214,1,253.35,253.35
3008,1008,9,5,114.57,572.85
3009,1008,257,5,150.9,754.5
3010,1008,445,1,429.06,429.06
3011,1009,288,5,331.49,1657.45
3012,1009,372,1,345.69,345.69
3013,1009,169,1,171.1,171.1
3014,1009,91,2,473.82,947.64
3015,1010,51,2,466.23,932.46
3016,1011,87,3,213.63,640.89
3017,1011,337,4,110.01,440.04
3018,1011,150,2,187.1,374.2
3019,1012,159,5,323.12,1615.6
3020,1012,278,1,491.58,491.58
3021,1012,355,1,427.98,427.98
3022,1013,489,2,42.33,84.66
3023,1014,495,4,175.39,701.56
3024,1014,92,5,385.34,1926.7
3025,1014,59,5,238.0,1190.0
3026,1015,247,5,146.37,731.85
3027,1016,183,1,183.09,183.09
3028,1017,413,3,365.4,1096.2
3029,1017,97,5,404.14,2020.7
3030,1017,280,1,496.14,496.14
3031,1017,484,2,81.45,162.9
3032,1018,268,5,105.14,525.7
3033,1018,418,3,24.6,73.8
3034,1019,406,5,390.17,1950.85
3035,1019,388,4,114.06,456.24
3036,1019,222,2,314.33,628.66
3037,1019,54,4,389.0,1556.0
3038,1020,500,2,418.91,837.82
3039,1021,286,3,324.84,974.52
3040,1021,395,2,450.99,901.98
3041,1021,235,1,231.93,231.93
3042,1021,199,1,289.76,289.76
3043,1022,341,3,327.87,983.61
3044,1023,384,3,432.38,1297.14
3045,1023,429,1,75.7,75.7
3046,1023,4,1,301.38,301.38
3047,1023,497,5,385.4,1927.0
3048,1024,70,3,68.68,206.04
3049,1024,243,1,395.21,395.21
3050,1024,254,3,130.56,391.68
3051,1024,284,5,412.86,2064.3
3052,1024,283,3,29.08,87.24
3053,1025,29,3,335.76,1007.28
3054,1026,357,4,499.65,1998.6
3055,1026,133,3,176.57,529.71
3056,1027,39,1,254.16,254.16
3057,1027,500,3,209.37,628.11
3058,1027,272,1,490.81,490.81
3059,1027,187,3,100.54,301.62
3060,1028,446,2,466.39,932.78
3061,1029,307,1,487.57,487.57
3062,1029,437,3,165.97,497.91
3063,1029,52,1,99.48,99.48
3064,1029,186,2,295.29,590.58
3065,1029,59,1,123.44,123.44
3066,1030,160,5,379.87,1899.35
3067,1030,431,1,407.67,407.67
3068,1030,390,5,468.25,2341.25
3069,1031,153,4,378.63,1514.52
3070,1031,465,1,162.83,162.83
3071,1031,283,4,55.55,222.2
3072,1031,337,3,141.83,425.49
3073,1031,52,1,77.08,77.08
3074,1032,486,5,11.96,59.8
3075,1033,22,4,275.56,1102.24
3076,1033,241,3,87.82,263.46
3077,1033,415,5,448.56,2242.8
3078,1033,185,2,50.18,100.36
3079,1034,95,5,353.34,1766.7
3080,1034,333,1,319.11,319.11
3081,1035,241,2,367.09,734.18
3082,1036,87,5,126.91,634.55
3083,1036,378,4,12.59,50.36
3084,1037,449,2,251.4,502.8
3085,1037,140,2,39.09,78.18
3086,1037,296,2,310.5,621.0
3087,1037,407,4,104.31,417.24
3088,1037,374,5,153.43,767.15
3089,1038,208,5,211.66,1058.3
3090,1038,499,5,150.95,754.75
3091,1039,316,1,356.38,356.38
3092,1039,439,3,327.69,983.07
3093,1040,1,2,375.92,751.84
3094,1040,59,2,292.54,585.08
3095,1040,208,5,68.79,343.95
3096,1040,303,2,74.9,149.8
3097,1041,119,2,374.99,749.98
3098,1042,351,4,75.15,300.6
3099,1043,142,1,291.54,291.54
3100,1043,492,2,361.45,722.9
3101,1044,212,1,177.26,177.26
3102,1045,74,1,435.71,435.71
3103,1045,76,3,488.85,1466.55
3104,1045,371,4,333.16,1332.64
3105,1045,332,3,227.27,681.81
3106,1046,440,2,111.32,222.64
3107,1046,326,3,102.12,306.36
3108,1047,251,3,224.35,673.05
3109,1047,486,3,11.5,34.5
3110,1048,82,1,376.68,376.68
3111,1048,32,5,151.65,758.25
3112,1048,401,4,64.1,256.4
3113,1048,456,3,78.94,236.82
3114,1049,91,1,241.88,241.88
3115,1049,219,5,41.99,209.95
3116,1049,394,4,180.44,721.76
3117,1050,231,3,421.34,1264.02
3118,1050,103,4,142.12,568.48
3119,1051,113,1,392.69,392.69
3120,1051,225,4,198.45,793.8
3121,1051,464,5,259.75,1298.75
3122,1051,69,2,63.81,127.62
3123,1052,268,1,143.19,143.19
3124,1052,131,5,401.74,2008.7
3125,1052,354,4,19.95,79.8
3126,1053,491,3,133.53,400.59
3127,1053,454,2,381.29,762.58
3128,1053,55,5,429.37,2146.85
3129,1053,124,5,401.51,2007.55
3130,1053,461,5,461.7,2308.5
3131,1054,271,1,170.41,170.41
3132,1054,2,5,215.67,1078.35
3133,1054,77,3,10.72,32.16
3134,1054,491,2,101.81,203.62
3135,1055,370,3,351.05,1053.15
3136,1055,392,3,297.23,891.69
3137,1055,218,4,338.22,1352.88
3138,1056,290,4,316.06,1264.24
3139,1056,289,2,169.11,338.22
3140,1056,183,3,184.87,554.61
3141,1056,50,2,270.92,541.84
3142,1056,195,4,121.51,486.04
3143,1057,9,2,123.34,246.68
3144,1057,354,1,110.43,110.43
3145,1057,40,4,272.14,1088.56
3146,1057,53,1,60.28,60.28
3147,1057,290,5,226.23,1131.15
3148,1058,114,2,117.05,234.1
3149,1058,378,1,27.94,27.94
3150,1059,471,5,210.48,1052.4
3151,1060,330,4,447.62,1790.48
3152,1060,302,1,177.0,177.0
3153,1060,456,2,309.77,619.54
3154,1061,413,3,397.64,1192.92
3155,1062,383,1,243.25,243.25
3156,1062,323,3,275.13,825.39
3157,1062,481,1,463.85,463.85
3158,1062,390,4,410.36,1641.44
3159,1062,124,2,399.9,799.8
3160,1063,52,5,122.37,611.85
3161,1063,46,5,146.06,730.3
3162,1063,258,4,351.23,1404.92
3163,1064,386,2,23.18,46.36
3164,1064,232,1,490.55,490.55
3165,1064,285,5,20.47,102.35
3166,1065,99,2,124.77,249.54
3167,1065,89,1,368.9,368.9
3168,1065,422,2,415.37,830.74
3169,1066,68,4,40.02,160.08
3170,1066,152,4,120.56,482.24
3171,1067,17,2,189.65,379.3
3172,1067,61,3,419.03,1257.09
3173,1068,79,2,242.13,484.26
3174,1068,353,1,93.97,93.97
3175,1068,33,1,271.18,271.18
3176,1068,427,4,63.18,252.72
3177,1069,109,2,213.38,426.76
3178,1069,38,4,122.34,489.36
3179,1070,137,5,359.72,1798.6
3180,1070,366,5,475.48,2377.4
3181,1071,461,4,87.12,348.48
3182,1071,493,5,271.1,1355.5
3183,1071,470,5,115.64,578.2
3184,1071,300,4,218.19,872.76
3185,1071,169,5,419.98,2099.9
3186,1072,143,2,463.84,927.68
3187,1072,162,1,106.17,106.17
3188,1072,134,3,194.01,582.03
3189,1072,311,5,237.79,1188.95
3190,1073,448,5,66.52,332.6
3191,1074,462,2,371.13,742.26
3192,1074,28,5,475.29,2376.45
3193,1075,287,4,203.36,813.44
3194,1076,365,5,98.1,490.5
3195,1076,378,2,401.48,802.96
3196,1076,419,2,454.92,909.84
3197,1076,70,5,430.57,2152.85
3198,1076,28,5,443.37,2216.85
3199,1077,276,1,176.16,176.16
3200,1077,283,5,55.83,279.15
3201,1078,171,2,31.57,63.14
3202,1078,282,4,426.62,1706.48
3203,1078,70,2,78.46,156.92
3204,1079,358,1,263.8,263.8
3205,1079,326,5,226.75,1133.75
3206,1080,370,3,235.84,707.52
3207,1080,325,3,496.45,1489.35
3208,1080,280,3,24.68,74.04
3209,1080,42,1,392.22,392.22
3210,1081,442,1,50.98,50.98
3211,1082,388,5,49.72,248.6
3212,1082,381,2,245.58,491.16
3213,1083,225,5,327.3,1636.5
3214,1084,404,5,22.66,113.3
3215,1085,181,4,339.37,1357.48
3216,1085,161,5,326.35,1631.75
3217,1086,134,5,408.26,2041.3
3218,1086,82,5,337.39,1686.95
3219,1086,44,5,243.62,1218.1
3220,1087,268,2,96.11,192.22
3221,1087,467,3,255.69,767.07
3222,1087,394,1,163.92,163.92
3223,1087,40,4,29.79,119.16
3224,1088,240,1,11.37,11.37
3225,1088,14,3,444.04,1332.12
3226,1088,23,4,179.22,716.88
3227,1088,307,3,53.46,160.38
3228,1089,141,5,70.24,351.2
3229,1089,272,4,83.14,332.56
3230,1089,77,3,260.72,782.16
3231,1089,208,3,191.09,573.27
3232,1089,194,1,189.44,189.44
3233,1090,402,4,367.5,1470.0
3234,1090,296,5,360.0,1800.0
3235,1091,28,4,305.03,1220.12
3236,1091,209,5,283.55,1417.75
3237,1091,107,5,183.99,919.95
3238,1091,124,1,388.46,388.46
3239,1092,95,1,464.79,464.79
3240,1092,65,4,133.88,535.52
3241,1092,34,5,70.89,354.45
3242,1092,32,5,458.47,2292.35
3243,1092,138,1,138.19,138.19
3244,1093,493,2,278.26,556.52
3245,1093,439,4,254.24,1016.96
3246,1093,330,2,262.68,525.36
3247,1094,368,1,205.86,205.86
3248,1094,392,2,85.88,171.76
3249,1094,97,1,79.34,79.34
3250,1094,271,4,313.35,1253.4
3251,1095,372,5,326.14,1630.7
3252,1095,88,3,209.74,629.22
3253,1095,268,2,20.15,40.3
3254,1096,388,5,221.14,1105.7
3255,1096,368,1,161.7,161.7
3256,1096,67,3,50.26,150.78
3257,1096,189,1,412.8,412.8
3258,1097,485,2,183.79,367.58
3259,1097,324,3,381.25,1143.75
3260,1097,200,1,101.43,101.43
3261,1098,370,3,176.57,529.71
3262,1098,346,2,153.98,307.96
3263,1099,343,1,240.22,240.22
3264,1100,211,3,261.36,784.08
3265,1100,406,5,257.56,1287.8
3266,1100,144,1,388.3,388.3
3267,1101,189,2,282.48,564.96
3268,1102,266,2,238.18,476.36
3269,1102,92,1,340.1,340.1
